date,adj_close,ret_1d,buy_hold_signal,buy_hold_position,buy_hold_ret,equity_buy_hold,ma_200_filter_signal,ma_200_filter_position,ma_200_filter_ret,equity_ma_200_filter,vix_pct_filter_signal,vix_pct_filter_position,vix_pct_filter_ret,equity_vix_pct_filter,vrp_pct_filter_signal,vrp_pct_filter_position,vrp_pct_filter_ret,equity_vrp_pct_filter,combined_filter_signal,combined_filter_position,combined_filter_ret,equity_combined_filter
2019-12-16,290.5522155761719,0.006870137138356158,1.0,1.0,0.006870137138356158,1.9551324865313287,1.0,1.0,0.006870137138356158,1.5908080662817345,1.0,1.0,0.006870137138356158,1.4689466518978158,1.0,1.0,0.006870137138356158,1.4157728164809977,1.0,1.0,0.006870137138356158,1.1976280131444954
2019-12-17,290.61590576171875,0.0002192039231936338,1.0,1.0,0.0002192039231936338,1.9555610592427397,1.0,1.0,0.0002192039231936338,1.5911567776509117,1.0,1.0,0.0002192039231936338,1.469268650766874,1.0,1.0,0.0002192039231936338,1.4160831594367214,1.0,1.0,0.0002192039231936338,1.1978905379035032
2019-12-18,290.63409423828125,6.258596381658599e-05,1.0,1.0,6.258596381658599e-05,1.9556834499164346,1.0,1.0,6.258596381658599e-05,1.5912563617314242,1.0,1.0,6.258596381658599e-05,1.4693606063614877,1.0,1.0,6.258596381658599e-05,1.4161717863660992,1.0,1.0,6.258596381658599e-05,1.1979655090373647
2019-12-19,291.82537841796875,0.004098914075479465,1.0,1.0,0.004098914075479465,1.9636996283364794,1.0,1.0,0.004098914075479465,1.5977787848302214,1.0,1.0,0.004098914075479465,1.4753833892328578,1.0,1.0,0.004098914075479465,1.421976552834532,1.0,1.0,0.004098914075479465,1.202875866724297
2019-12-20,293.1047668457031,0.004384088987291479,1.0,1.0,0.004384088987291479,1.9723086622514177,1.0,1.0,0.004384088987291479,1.6047835892049236,1.0,1.0,0.004384088987291479,1.4818516013016263,1.0,1.0,0.004384088987291479,1.4282106245800006,1.0,1.0,0.004384088987291479,1.2081493815646815
2019-12-23,293.5525817871094,0.001527832338673596,1.0,1.0,0.001527832338673596,1.9753220192074514,1.0,1.0,0.001527832338673596,1.6072354294690836,1.0,1.0,0.001527832338673596,1.4841156220992102,1.0,1.0,0.001527832338673596,1.430392690958671,1.0,1.0,0.001527832338673596,1.2099952312597846
2019-12-24,293.5617980957031,3.13957674555887e-05,1.0,1.0,3.13957674555887e-05,1.9753840359582164,1.0,1.0,3.13957674555887e-05,1.6072858898588736,1.0,1.0,3.13957674555887e-05,1.4841622170481588,1.0,1.0,3.13957674555887e-05,1.4304375992349665,1.0,1.0,3.13957674555887e-05,1.2100332199886876
2019-12-26,295.1244506835937,0.005323078813480819,1.0,1.0,0.005323078813480819,1.985899160868514,1.0,1.0,0.005323078813480819,1.615841599326388,1.0,1.0,0.005323078813480819,1.4920625295014964,1.0,1.0,0.005323078813480819,1.4380519313134605,1.0,1.0,0.005323078813480819,1.2164743221856174
2019-12-27,295.05126953125,-0.0002479670937944878,1.0,1.0,-0.0002479670937944878,1.9854067232250245,1.0,1.0,-0.0002479670937944878,1.6154409237809708,1.0,1.0,-0.0002479670937944878,1.4916925470922964,1.0,1.0,-0.0002479670937944878,1.437695341755327,1.0,1.0,-0.0002479670937944878,1.2161726765832694
2019-12-30,293.42462158203125,-0.005513102695009597,1.0,1.0,-0.005513102695009597,1.9744609720685224,1.0,1.0,-0.005513102695009597,1.6065348320704451,1.0,1.0,-0.005513102695009597,1.483468692890796,0.0,1.0,-0.005513102695009597,1.429769179692093,0.0,1.0,-0.005513102695009597,1.2094677917224013
2019-12-31,294.1374206542969,0.0024292408333781434,1.0,1.0,0.0024292408333781434,1.9792574132857828,1.0,1.0,0.0024292408333781434,1.6104374920847548,1.0,1.0,0.0024292408333781434,1.4870723956146046,1.0,0.0,-0.0002,1.4294832258561547,1.0,0.0,-0.0002,1.209225898164057
2020-01-02,296.8881225585937,0.0093517577538349,1.0,1.0,0.0093517577538349,1.9977669491473133,1.0,1.0,0.0093517577538349,1.6254979133884249,1.0,1.0,0.0093517577538349,1.5009791364208074,1.0,1.0,0.009151757753834899,1.4425655100523607,1.0,1.0,0.009151757753834899,1.220292440653718
2020-01-03,294.6400451660156,-0.00757213651123545,1.0,1.0,-0.00757213651123545,1.9826395850907355,1.0,1.0,-0.00757213651123545,1.6131894212895193,1.0,1.0,-0.00757213651123545,1.4896135174993128,0.0,1.0,-0.00757213651123545,1.4316422070838442,0.0,1.0,-0.00757213651123545,1.2110522197094593
2020-01-06,295.7640991210937,0.003815007408258797,1.0,1.0,0.003815007408258797,1.9902033697957637,1.0,1.0,0.003815007408258797,1.6193437508826636,1.0,1.0,0.003815007408258797,1.495296404104015,0.0,0.0,-0.0002,1.4313558786424274,0.0,0.0,-0.0002,1.2108100092655174
2020-01-07,294.9324951171875,-0.00281171381644163,1.0,1.0,-0.00281171381644163,1.9846074874833803,1.0,1.0,-0.00281171381644163,1.6147906196847384,1.0,1.0,-0.00281171381644163,1.4910920585449203,1.0,0.0,-0.0,1.4313558786424274,1.0,0.0,-0.0,1.2108100092655174
2020-01-08,296.50445556640625,0.005329899130287918,1.0,1.0,0.005329899130287918,1.9951852452048808,1.0,1.0,0.005329899130287918,1.6233972908041931,1.0,1.0,0.005329899130287918,1.499039428810938,1.0,1.0,0.005129899130287919,1.4386985899194078,1.0,1.0,0.005129899130287919,1.2170213424789924
2020-01-09,298.5148620605469,0.006780358461393687,1.0,1.0,0.006780358461393687,2.0087133163642537,1.0,1.0,0.006780358461393687,1.634404506361101,1.0,1.0,0.006780358461393687,1.509203453486039,1.0,1.0,0.006780358461393687,1.448453482076963,1.0,1.0,0.006780358461393687,1.2252731834361665
2020-01-10,297.65576171875,-0.002877914807546955,1.0,1.0,-0.002877914807546955,2.0029324105669724,1.0,1.0,-0.002877914807546955,1.629700829430723,1.0,1.0,-0.002877914807546955,1.5048600945196506,1.0,1.0,-0.002877914807546955,1.4442849563528508,1.0,1.0,-0.002877914807546955,1.2217469515982653
2020-01-13,299.70294189453125,0.0068776769646932134,1.0,1.0,0.0068776769646932134,2.0167079326689663,1.0,1.0,0.0068776769646932134,1.64090938528464,1.0,1.0,0.0068776769646932134,1.5152100361268146,1.0,1.0,0.0068776769646932134,1.4542182817276117,1.0,1.0,0.0068776769646932134,1.2301497324639568
2020-01-14,299.2459716796875,-0.0015247438412018255,1.0,1.0,-0.0015247438412018255,2.0136329696691266,1.0,1.0,-0.0015247438412018255,1.638407418805457,1.0,1.0,-0.0015247438412018255,1.512899728956103,1.0,1.0,-0.0015247438412018255,1.4520009713587845,1.0,1.0,-0.0015247438412018255,1.2282740692356262
2020-01-15,299.9222412109375,0.0022599118960702214,1.0,1.0,0.0022599118960702214,2.018183602771601,1.0,1.0,0.0022599118960702214,1.6421100752218252,1.0,1.0,0.0022599118960702214,1.5163187490511323,1.0,1.0,0.0022599118960702214,1.4552823656270637,1.0,1.0,0.0022599118960702214,1.2310498604163265
2020-01-16,302.41705322265625,0.008318196081910978,1.0,1.0,0.008318196081910978,2.034971249708753,1.0,1.0,0.008318196081910978,1.655769468815602,1.0,1.0,0.008318196081910978,1.5289317857284175,1.0,1.0,0.008318196081910978,1.4673876896988969,1.0,1.0,0.008318196081910978,1.2412899745418786
2020-01-17,303.3583679199219,0.0031126376215715457,1.0,1.0,0.0031126376215715457,2.041305377779413,1.0,1.0,0.0031126376215715457,1.6609232791568869,1.0,1.0,0.0031126376215715457,1.5336907963254922,1.0,1.0,0.0031126376215715457,1.4719551358272847,1.0,1.0,0.0031126376215715457,1.2451536604159172
2020-01-21,302.7643127441406,-0.0019582620379143822,1.0,1.0,-0.0019582620379143822,2.037307966950317,1.0,1.0,-0.0019582620379143822,1.6576707561514257,1.0,1.0,-0.0019582620379143822,1.5306874278611493,1.0,1.0,-0.0019582620379143822,1.469072661963281,1.0,1.0,-0.0019582620379143822,1.2427153232713546
2020-01-22,302.8008728027344,0.00012075418751433808,1.0,1.0,0.00012075418751433808,2.0375539804185823,1.0,1.0,0.00012075418751433808,1.657870926836751,1.0,1.0,0.00012075418751433808,1.530872264777839,1.0,1.0,0.00012075418751433808,1.4692500586389758,1.0,1.0,0.00012075418751433808,1.242865386350528
2020-01-23,303.1481628417969,0.0011469254888467617,1.0,1.0,0.0011469254888467617,2.0398909030136254,1.0,1.0,0.0011469254888467617,1.659772381259958,1.0,1.0,0.0011469254888467617,1.5326280611984813,1.0,1.0,0.0011469254888467617,1.4709351789807186,1.0,1.0,0.0011469254888467617,1.2442908603413387
2020-01-24,300.4522705078125,-0.008892985887535398,1.0,1.0,-0.008892985887535398,2.0217501820010133,1.0,1.0,-0.008892985887535398,1.6450120488968922,1.0,1.0,-0.008892985887535398,1.5189984214794023,0.0,1.0,-0.008892985887535398,1.4578541731925636,0.0,1.0,-0.008892985887535398,1.233225399280334
2020-01-27,295.6361999511719,-0.01602940310120038,1.0,1.0,-0.01602940310120038,1.9893427333637939,1.0,1.0,-0.01602940310120038,1.6186434876587923,0.0,1.0,-0.01602940310120038,1.4946497834714219,0.0,0.0,-0.0002,1.4575626023579251,0.0,0.0,-0.0002,1.232978754200478
2020-01-28,298.7342529296875,0.010479274794586324,1.0,1.0,0.010479274794586324,2.0101896025273267,1.0,1.0,0.010479274794586324,1.6356056975604363,1.0,0.0,-0.0002,1.4943508535147276,0.0,0.0,0.0,1.4575626023579251,0.0,0.0,0.0,1.232978754200478
2020-01-29,298.4874572753906,-0.0008261377859303254,1.0,1.0,-0.0008261377859303254,2.0085289089397946,1.0,1.0,-0.0008261377859303254,1.6342544618907986,1.0,1.0,-0.0010261377859303255,1.4928174436384989,0.0,0.0,-0.0,1.4575626023579251,0.0,0.0,-0.0,1.232978754200478
2020-01-30,299.45611572265625,0.0032452232871276188,1.0,1.0,0.0032452232871276188,2.015047033727955,1.0,1.0,0.0032452232871276188,1.6395579825276188,1.0,1.0,0.0032452232871276188,1.4976619695700248,1.0,0.0,0.0,1.4575626023579251,1.0,0.0,0.0,1.232978754200478
2020-01-31,294.0186462402344,-0.01815781744613898,1.0,1.0,-0.01815781744613898,1.978458177544139,1.0,1.0,-0.01815781744613898,1.6097871879885224,0.0,1.0,-0.01815781744613898,1.4704676969305475,0.0,1.0,-0.01835781744613898,1.430804934187519,0.0,1.0,-0.01835781744613898,1.2103439553158977
2020-02-03,296.20269775390625,0.0074282755247003784,1.0,1.0,0.0074282755247003784,1.9931547100010334,1.0,1.0,0.0074282755247003784,1.6217451307570339,0.0,0.0,-0.0002,1.4701736033911614,0.0,0.0,-0.0002,1.4305187732006817,0.0,0.0,-0.0002,1.2101018865248345
2020-02-04,300.7173156738281,0.015241650242067584,1.0,1.0,0.015241650242067584,2.023533676969199,1.0,1.0,0.015241650242067584,1.6464632028218087,1.0,0.0,0.0,1.4701736033911614,1.0,0.0,0.0,1.4305187732006817,1.0,0.0,0.0,1.2101018865248345
2020-02-05,304.1898803710937,0.011547604731322103,1.0,1.0,0.011547604731322103,2.046900644031358,1.0,1.0,0.011547604731322103,1.6654759090926616,1.0,1.0,0.011347604731322103,1.486856552328868,1.0,1.0,0.011347604731322103,1.4467517347996988,1.0,1.0,0.011347604731322103,1.2238336444177456
2020-02-06,305.2135009765625,0.0033650711990156346,1.0,1.0,0.0033650711990156346,2.0537886104358343,1.0,1.0,0.0033650711990156346,1.6710803541070038,1.0,1.0,0.0033650711990156346,1.4918599304901774,1.0,1.0,0.0033650711990156346,1.451620157394599,1.0,1.0,0.0033650711990156346,1.227951931766962
2020-02-07,303.5867919921875,-0.005329741243982222,1.0,1.0,-0.005329741243982222,2.0428424485723733,1.0,1.0,-0.005329741243982222,1.6621739282217114,1.0,1.0,-0.005329741243982222,1.4839087030883995,1.0,1.0,-0.005329741243982222,1.4438833975711372,1.0,1.0,-0.005329741243982222,1.221407265710596
2020-02-10,305.85321044921875,0.007465471215525099,1.0,1.0,0.007465471215525099,2.058093230070043,1.0,1.0,0.007465471215525099,1.674582839838047,1.0,1.0,0.007465471215525099,1.494986780797773,1.0,1.0,0.007465471215525099,1.454662667514279,1.0,1.0,0.007465471215525099,1.2305256464951917
2020-02-11,306.3833312988281,0.0017332525260427278,1.0,1.0,0.0017332525260427278,2.0616604253598934,1.0,1.0,0.0017332525260427278,1.677485314775264,1.0,1.0,0.0017332525260427278,1.4975779704119914,1.0,1.0,0.0017332525260427278,1.4571839652572882,1.0,1.0,0.0017332525260427278,1.23265845818034
2020-02-12,308.35723876953125,0.006442607247382881,1.0,1.0,0.006442607247382881,2.0749428937579593,1.0,1.0,0.006442607247382881,1.6882926938216134,1.0,1.0,0.006442607247382881,1.5072262770976885,1.0,1.0,0.006442607247382881,1.466572029232625,1.0,1.0,0.006442607247382881,1.2405999924965603
2020-02-13,308.0283203125,-0.001066679862434139,1.0,1.0,-0.001066679862434139,2.072729593957487,1.0,1.0,-0.001066679862434139,1.6864918260032191,1.0,1.0,-0.001066679862434139,1.5056185491797769,1.0,1.0,-0.001066679862434139,1.4650076663822333,1.0,1.0,-0.001066679862434139,1.2392766694672281
2020-02-14,308.521728515625,0.0016018273989366616,1.0,1.0,0.0016018273989366616,2.076049749011675,1.0,1.0,0.0016018273989366616,1.6891932948181938,1.0,1.0,0.0016018273989366616,1.5080302902242002,1.0,1.0,0.0016018273989366616,1.4673543558018967,1.0,1.0,0.0016018273989366616,1.2412617767912437
2020-02-18,307.7266845703125,-0.002576946360107746,1.0,1.0,-0.002576946360107746,2.070699880167557,1.0,1.0,-0.002576946360107746,1.6848403343055935,1.0,1.0,-0.002576946360107746,1.5041441770568746,1.0,1.0,-0.002576946360107746,1.4635730623357248,1.0,1.0,-0.002576946360107746,1.2380631117736007
2020-02-19,309.1980285644531,0.004781333787140074,1.0,1.0,0.004781333787140074,2.0806005874676288,1.0,1.0,0.004781333787140074,1.6928961183219453,1.0,1.0,0.004781333787140074,1.5113359924313667,1.0,1.0,0.004781333787140074,1.4705708936686186,1.0,1.0,0.004781333787140074,1.2439827047605356
2020-02-20,307.9276733398437,-0.004108548914452781,1.0,1.0,-0.004108548914452781,2.0720523381825786,1.0,1.0,-0.004108548914452781,1.6859407718127324,1.0,1.0,-0.004108548914452781,1.5051265945802894,1.0,1.0,-0.004108548914452781,1.4645289812198106,1.0,1.0,-0.004108548914452781,1.2388717409692938
2020-02-21,304.7566223144531,-0.010298038467919213,1.0,1.0,-0.010298038467919213,2.0507142634964324,1.0,1.0,-0.010298038467919213,1.6685788888899715,0.0,1.0,-0.010298038467919213,1.4896267430102133,1.0,1.0,-0.010298038467919213,1.4494472054338263,0.0,1.0,-0.010298038467919213,1.226113792123974
2020-02-24,294.649169921875,-0.03316565302442909,1.0,1.0,-0.03316565302442909,1.982700985781062,1.0,1.0,-0.03316565302442909,1.6132393804171594,0.0,0.0,-0.0002,1.4893288176616113,0.0,1.0,-0.03316565302442909,1.4013753423411797,0.0,0.0,-0.0002,1.225868569365549
2020-02-25,285.7207946777344,-0.030301715244974048,1.0,1.0,-0.030301715244974048,1.9226217450939949,1.0,1.0,-0.030301715244974048,1.5643554600897802,0.0,0.0,-0.0,1.4893288176616113,0.0,0.0,-0.0002,1.4010950672727114,0.0,0.0,-0.0,1.225868569365549
2020-02-26,284.6697998046875,-0.0036783982567047957,1.0,1.0,-0.0036783982567047957,1.9155495766185384,1.0,1.0,-0.0036783982567047957,1.5586011376925193,0.0,0.0,-0.0,1.4893288176616113,0.0,0.0,-0.0,1.4010950672727114,0.0,0.0,-0.0,1.225868569365549
2020-02-27,271.8847961425781,-0.04491169653711491,1.0,1.0,-0.04491169653711491,1.8295189953316477,0.0,1.0,-0.04491169653711491,1.4886017163740708,0.0,0.0,-0.0,1.4893288176616113,0.0,0.0,-0.0,1.4010950672727114,0.0,0.0,-0.0,1.225868569365549
2020-02-28,270.7424621582031,-0.004201536829503194,1.0,1.0,-0.004201536829503194,1.8218322038924861,0.0,0.0,-0.0002,1.488303996030796,0.0,0.0,-0.0,1.4893288176616113,0.0,0.0,-0.0,1.4010950672727114,0.0,0.0,-0.0,1.225868569365549
2020-03-02,282.4673156738281,0.0433062971436442,1.0,1.0,0.0433062971436442,1.9007290106601142,1.0,0.0,0.0,1.488303996030796,0.0,0.0,0.0,1.4893288176616113,0.0,0.0,0.0,1.4010950672727114,0.0,0.0,0.0,1.225868569365549
2020-03-03,274.37957763671875,-0.028632473876901487,1.0,1.0,-0.028632473876901487,1.8463064369153197,0.0,1.0,-0.028832473876901486,1.44539250994435,0.0,0.0,-0.0,1.4893288176616113,0.0,0.0,-0.0,1.4010950672727114,0.0,0.0,-0.0,1.225868569365549
2020-03-04,285.91265869140625,0.04203330712155773,1.0,1.0,0.04203330712155773,1.9239128024186902,1.0,0.0,-0.0002,1.4451034314423612,0.0,0.0,0.0,1.4893288176616113,1.0,0.0,0.0,1.4010950672727114,0.0,0.0,0.0,1.225868569365549
2020-03-05,276.40838623046875,-0.0332418736002722,1.0,1.0,-0.0332418736002722,1.8599583362227428,0.0,1.0,-0.0334418736002722,1.3967764651487462,0.0,0.0,-0.0,1.4893288176616113,0.0,1.0,-0.0334418736002722,1.3542398231310124,0.0,0.0,-0.0,1.225868569365549
2020-03-06,271.8390808105469,-0.016530994164959956,1.0,1.0,-0.016530994164959956,1.829211375819576,0.0,0.0,-0.0002,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,0.0,0.0,-0.0002,1.3539689751663864,0.0,0.0,-0.0,1.225868569365549
2020-03-09,250.6099090576172,-0.07809462748928642,1.0,1.0,-0.07809462748928642,1.6863597948257811,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,0.0,0.0,-0.0,1.3539689751663864,0.0,0.0,-0.0,1.225868569365549
2020-03-10,263.5777282714844,0.05174503778653783,1.0,1.0,0.05174503778653783,1.7736205461307393,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,0.0,0.0,1.3539689751663864,0.0,0.0,0.0,1.225868569365549
2020-03-11,250.72869873046875,-0.04874854042212984,1.0,1.0,-0.04874854042212984,1.6871591332441649,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,0.0,1.0,-0.04894854042212984,1.2876941700551447,0.0,0.0,-0.0,1.225868569365549
2020-03-12,226.73974609375,-0.09567693191159854,1.0,1.0,-0.09567693191159854,1.5257369237287313,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,0.0,0.0,-0.0002,1.2874366312211338,0.0,0.0,-0.0,1.225868569365549
2020-03-13,246.1228485107422,0.08548612561724345,1.0,1.0,0.08548612561724345,1.6561662620494721,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,0.0,0.0,1.2874366312211338,0.0,0.0,0.0,1.225868569365549
2020-03-16,219.19114685058597,-0.10942381750868113,1.0,1.0,-0.10942381750868113,1.4749422272269361,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,0.0,1.0,-0.10962381750868114,1.146302912906157,0.0,0.0,-0.0,1.225868569365549
2020-03-17,231.0257568359375,0.05399218971840458,1.0,1.0,0.05399218971840458,1.554577587783059,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,0.0,-0.0002,1.146073652323576,0.0,0.0,0.0,1.225868569365549
2020-03-18,219.3282623291016,-0.05063285872121548,1.0,1.0,-0.05063285872121548,1.4758648804096715,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,1.0,1.0,-0.05083285872121548,1.0878154522709043,0.0,0.0,-0.0,1.225868569365549
2020-03-19,219.79432678222656,0.002124963049338513,1.0,1.0,0.002124963049338513,1.4790010387463584,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.002124963049338513,1.0901270199114794,0.0,0.0,0.0,1.225868569365549
2020-03-20,210.32247924804688,-0.043094140203011055,1.0,1.0,-0.043094140203011055,1.4152647606222237,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,1.0,1.0,-0.043094140203011055,1.0431489332763235,0.0,0.0,-0.0,1.225868569365549
2020-03-23,204.94485473632807,-0.025568472428363798,1.0,1.0,-0.025568472428363798,1.3790786026114195,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,1.0,1.0,-0.025568472428363798,1.0164772085371707,0.0,0.0,-0.0,1.225868569365549
2020-03-24,223.51356506347656,0.09060344721041225,1.0,1.0,0.09060344721041225,1.5040278779821323,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.09060344721041225,1.1085735476414555,0.0,0.0,0.0,1.225868569365549
2020-03-25,226.8595733642578,0.014970045777002339,1.0,1.0,0.014970045777002339,1.5265432441654125,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.014970045777002339,1.125168944396822,0.0,0.0,0.0,1.225868569365549
2020-03-26,240.1058349609375,0.05838969632289137,1.0,1.0,0.05838969632289137,1.6156776406159923,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.05838969632289137,1.1908672173721007,0.0,0.0,0.0,1.225868569365549
2020-03-27,232.9541931152344,-0.029785372966327883,1.0,1.0,-0.029785372966327883,1.5675540794968883,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,1.0,1.0,-0.029785372966327883,1.1553967931492997,0.0,0.0,-0.0,1.225868569365549
2020-03-30,240.51953125,0.032475646965595795,1.0,1.0,0.032475646965595795,1.6184614123821088,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.032475646965595795,1.1929190515087977,0.0,0.0,0.0,1.225868569365549
2020-03-31,236.9344787597656,-0.014905452674061848,1.0,1.0,-0.014905452674061848,1.594337512395052,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,1.0,1.0,-0.014905452674061848,1.1751380530425466,0.0,0.0,-0.0,1.225868569365549
2020-04-01,226.27127075195312,-0.045004880942736025,1.0,1.0,-0.045004880942736025,1.522584542467175,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,1.0,1.0,-0.045004880942736025,1.1222511048740882,0.0,0.0,-0.0,1.225868569365549
2020-04-02,231.4925994873047,0.023075526636677557,1.0,1.0,0.023075526636677557,1.5577189826334696,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.023075526636677557,1.1481476401376511,0.0,0.0,0.0,1.225868569365549
2020-04-03,228.14651489257807,-0.014454391207914696,1.0,1.0,-0.014454391207914696,1.5352031030664905,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,1.0,1.0,-0.014454391207914696,1.1315518649826575,0.0,0.0,-0.0,1.225868569365549
2020-04-06,243.4703063964844,0.06716645008196376,1.0,1.0,0.06716645008196376,1.6383172456542818,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.06716645008196376,1.2075541868371682,0.0,0.0,0.0,1.225868569365549
2020-04-07,243.71853637695312,0.0010195493000468847,1.0,1.0,0.0010195493000468847,1.6399875908553434,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.0010195493000468847,1.2087853478631267,0.0,0.0,0.0,1.225868569365549
2020-04-08,251.89974975585935,0.033568285369367956,1.0,1.0,0.033568285369367956,1.695039162307398,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.033568285369367956,1.2493621993705069,0.0,0.0,0.0,1.225868569365549
2020-04-09,255.7329864501953,0.015217310450094335,1.0,1.0,0.015217310450094335,1.7208330994652974,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.015217310450094335,1.2683741318229405,0.0,0.0,0.0,1.225868569365549
2020-04-13,253.39810180664065,-0.0091301661000599,1.0,1.0,-0.0091301661000599,1.7051216074366984,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,1.0,1.0,-0.0091301661000599,1.2567936653223777,0.0,0.0,-0.0,1.225868569365549
2020-04-14,260.87158203125,0.029493039495268603,1.0,1.0,0.029493039495268603,1.7554108263490649,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.029493039495268603,1.293860330531134,0.0,0.0,0.0,1.225868569365549
2020-04-15,255.32855224609372,-0.021248116571364495,1.0,1.0,-0.021248116571364495,1.7181116524801647,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,1.0,1.0,-0.021248116571364495,1.2663682354009442,0.0,0.0,-0.0,1.225868569365549
2020-04-16,256.56024169921875,0.004823939360835361,1.0,1.0,0.004823939360835361,1.7263997189068736,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.004823939360835361,1.2724771189770065,0.0,0.0,0.0,1.225868569365549
2020-04-17,263.49139404296875,0.027015691511063533,1.0,1.0,0.027015691511063533,1.7730396011376486,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.027015691511063533,1.3068539682781763,0.0,0.0,0.0,1.225868569365549
2020-04-20,258.8492431640625,-0.017617846289694095,1.0,1.0,-0.017617846289694095,1.741802461979265,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,1.0,1.0,-0.017617846289694095,1.2838300159419747,0.0,0.0,-0.0,1.225868569365549
2020-04-21,250.98968505859372,-0.03036345793171691,1.0,1.0,-0.03036345793171691,1.6889153161995967,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,1.0,1.0,-0.03036345793171691,1.244848497261445,0.0,0.0,-0.0,1.225868569365549
2020-04-22,256.56024169921875,0.022194364837441638,1.0,1.0,0.022194364837441638,1.7263997189068736,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.022194364837441638,1.2724771189770065,0.0,0.0,0.0,1.225868569365549
2020-04-23,256.5419006347656,-7.148833479286854e-05,1.0,1.0,-7.148833479286854e-05,1.726276301465782,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,1.0,1.0,-7.148833479286854e-05,1.2723861517067088,0.0,0.0,-0.0,1.225868569365549
2020-04-24,260.11773681640625,0.013938604854773828,1.0,1.0,0.013938604854773828,1.750338184702074,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.013938604854773828,1.290121439498035,0.0,0.0,0.0,1.225868569365549
2020-04-27,263.8682861328125,0.014418660420121299,1.0,1.0,0.014418660420121299,1.7755757166076649,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.014418660420121299,1.3087232624348752,0.0,0.0,0.0,1.225868569365549
2020-04-28,262.6549072265625,-0.004598426449926918,1.0,1.0,-0.004598426449926918,1.7674108622685683,0.0,0.0,-0.0,1.3964971098557164,0.0,0.0,-0.0,1.4893288176616113,1.0,1.0,-0.004598426449926918,1.30270519476926,0.0,0.0,-0.0,1.225868569365549
2020-04-29,269.5307922363281,0.02617839918686382,1.0,1.0,0.02617839918686382,1.813678849348234,0.0,0.0,0.0,1.3964971098557164,0.0,0.0,0.0,1.4893288176616113,1.0,1.0,0.02617839918686382,1.3368079313807308,0.0,0.0,0.0,1.225868569365549
